Codigo do Reembolso,Nome do Parlamentar,Ano do Gasto,Tipo da Cota,Fornecedor,Valor
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ -962,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1731,83","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5859082/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,ASSOCIAÇÃO DOS SERVIDORES DA CÂMARA DOS DEPUTADOS,"R$ 24,95","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - CARTA REGISTRADA,"R$ 5,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861907/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,OI S.A,"R$ 118,31","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 759,64","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5878620/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Manutenção de escritório de apoio à atividade parlamentar,CEDAE,"R$ 70,24","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 962,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861934/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,TELEMAR NORTE LESTE S/A,"R$ 71,34","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861925/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,TELEMAR NORTE LESTE S/A,"R$ 80,78","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1174,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861879/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,CLARO/SA NET,"R$ 240,40","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861780/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Combustíveis e lubrificantes,CASCOL COMBUSTÍVEIS PARA VEICULOS LTDA,"R$ 120,67","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861824/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,PBJM COMÉRCIO DE GÊNEROS ALIMENTÍCIOS LTDA,"R$ 70,84","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - SEDEX 10,"R$ 57,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861896/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,CLARO S.A - NET,"R$ 310,62","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861884/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,CLARO S.A - NET,"R$ 467,82","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861838/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,"Hospedagem ,exceto do parlamentar no distrito federal",HOTEL VILLA  DO MAR,"R$ 500,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1101,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ -1174,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 962,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820186/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,ASSOCIAÇÃO DOS SERVIDORES DA CÂMARA DOS DEPUTADOS,"R$ 30,62","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1174,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - AZUL,"R$ 814,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - AZUL,"R$ 775,25","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - SEDEX CONVENCIONAL,"R$ 30,39","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - CARTA REGISTRADA,"R$ 5,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5862263/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,NEXTEL TELECOMUNICAÇÕES LTDA.,"R$ 520,35","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861810/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Combustíveis e lubrificantes,POSTO DE SERVIÇOS ROMÂNTICO LTDA,"R$ 70,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861656/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Manutenção de escritório de apoio à atividade parlamentar,LIGHT SERVIÇOS DE ELETRICIDADE S/A,"R$ 374,72","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1037,08","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 488,35","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 875,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5862274/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Divulgação da atividade parlamentar,LOCAWEB SERVIÇOS DE INTERNET,"R$ 1019,90","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 977,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - SEDEX CONVENCIONAL,"R$ 33,88","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1290,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1271,83","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1305,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - ENCOMENDA PAC,"R$ 50,28","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5851152/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Locação ou fretamento de veículos automotores,KARPER RENT A CAR,"R$ 3850,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820214/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Combustíveis e lubrificantes,POSTO DISBRAVE IMPERIAL LTDA,"R$ 110,93","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820262/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,PBJM COMÉRCIO DE GÊNEROS ALIMENTÍCIOS LTDA,"R$ 59,47","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - SEDEX CONVENCIONAL,"R$ 45,48","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1919,64","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819452/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,OI S.A,"R$ 161,96","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819449/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,OI S.A,"R$ 161,96","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - AVIANCA,"R$ -210,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1472,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1589,83","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 24,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5859107/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Manutenção de escritório de apoio à atividade parlamentar,CEDAE,"R$ 70,44","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1609,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861917/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,TELEMAR NORTE LESTE S/A,"R$ 71,58","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861914/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,TELEMAR NORTE LESTE S/A,"R$ 78,92","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820276/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,O GAÚCHO CHOPERIA E CHURRASCARIA LTDA - ME,"R$ 45,10","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820201/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Combustíveis e lubrificantes,POSTO DISBRAVE IMPERIAL LTDA,"R$ 116,60","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1338,45","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - SEDEX CONVENCIONAL,"R$ 38,19","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819506/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,CLARO S.A - NET,"R$ 399,34","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819496/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,CLARO S.A - NET,"R$ 341,49","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - CARTA REGISTRADA,"R$ 5,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820254/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Combustíveis e lubrificantes,POSTO CACIQUE LTDA,"R$ 50,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820221/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Combustíveis e lubrificantes,BRASAL COMBUSTíVEIS LTDA,"R$ 134,03","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819976/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,ASSOCIAÇÃO DOS SERVIDORES DA CÂMARA DOS DEPUTADOS,"R$ 24,66","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1406,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819635/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Telefonia,NEXTEL TELECOMUNICAÇÕES LTDA.,"R$ 526,95","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5861622/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Locação ou fretamento de veículos automotores,KARPER RENT A CAR,"R$ 3850,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5859137/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Manutenção de escritório de apoio à atividade parlamentar,LIGHT SERVIÇOS DE ELETRICIDADE S/A,"R$ 311,25","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819964/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,ASSOCIAÇÃO DOS SERVIDORES DA CÂMARA DOS DEPUTADOS,"R$ 14,69","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1393,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ -1345,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1597,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 885,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819961/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,ASSOCIAÇÃO DOS SERVIDORES DA CÂMARA DOS DEPUTADOS,"R$ 25,22","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5862829/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Divulgação da atividade parlamentar,LOCAWEB SERVIÇOS DE INTERNET,"R$ 1019,90","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ -1831,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820241/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,"R$ 18,31","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1529,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5819960/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,ASSOCIAÇÃO DOS SERVIDORES DA CÂMARA DOS DEPUTADOS,"R$ 27,72","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1831,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820270/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Fornecimento de alimentação do parlamentar,PBJM COMÉRCIO DE GÊNEROS ALIMENTÍCIOS LTDA,"R$ 65,16","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1345,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - SEDEX 10,"R$ 57,00","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5820196/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Combustíveis e lubrificantes,POSTO DISBRAVE IMPERIAL LTDA,"R$ 104,96","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ -885,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 911,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - AVIANCA,"R$ 614,64","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Serviços postais,CORREIOS - CARTA REGISTRADA,"R$ 5,55","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1831,73","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/5851319/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Manutenção de escritório de apoio à atividade parlamentar,PAPELARIA ABC Com. e Ind. Ltda.,"R$ 641,70","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 885,54","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
"<a href=""/layers/#/documentId/0/""><img alt=""Ver no Jarbas"" src=""/static/favicon/favicon-16x16.png""/></a>",JAIR BOLSONARO,2015,Emissão bilhete aéreo,Cia Aérea - GOL,"R$ 1808,83","<img alt=""False"" src=""/static/admin/img/icon-no.svg""/>"
